70;187;19755
67;186;19755
68;183;19755
64;178;19755
72;178;19755
68;179;19755
68;181;19755
67;187;19755
68;184;19755
66;179;19755
68;180;19755
70;183;19755
70;179;19755
67;190;19755
67;186;19755
67;178;19755
71;180;19755
68;182;19755
66;180;19755
67;189;19755
71;184;19755
68;179;19755
68;181;19755
69;184;19755
72;180;19755
76;184;19755
69;185;19755
68;186;19755
71;180;19755
67;185;19755
69;182;19755
69;183;19755
69;185;19755
70;188;19755
70;180;19755
69;181;19755
69;179;19755
69;179;19755
70;185;19755
69;190;19755
67;182;19755
70;181;19755
69;182;19755
70;184;19755
74;189;19755
68;186;19755
68;183;19755
67;182;19755
70;178;19755
66;179;19755
68;183;19755
67;185;19755
70;186;19755
68;181;19755
70;182;19755
68;182;19755
72;181;19755
66;182;19755
68;187;19755
70;182;19755
