69;575;20401
71;567;20401
70;565;20401
70;566;20401
69;564;20401
72;560;20401
67;565;20401
69;554;20401
73;552;20401
70;553;20401
68;545;20401
69;564;20401
69;565;20401
69;557;20401
67;565;20401
68;565;20401
73;610;20401
70;576;20401
71;571;20401
70;576;20401
69;571;20401
72;563;20401
68;567;20401
72;561;20401
71;559;20401
69;546;20401
69;545;20401
69;560;20401
72;551;20401
72;569;20401
72;572;20401
70;566;20401
70;565;20401
70;570;20401
70;576;20401
72;578;20401
70;575;20401
68;561;20401
69;568;20401
69;567;20401
71;559;20401
70;570;20401
71;559;20401
71;551;20401
70;553;20401
71;549;20401
68;571;20401
70;570;20401
69;558;20401
70;566;20401
70;568;20401
71;566;20401
69;574;20401
69;573;20401
75;562;20401
70;568;20401
69;570;20401
72;569;20401
69;568;20401
76;564;20401
