69;2332;22938
68;2307;22938
70;2296;22938
73;2336;22938
68;2337;22938
70;2336;22938
69;2356;22938
71;2324;22938
69;2317;22938
68;2293;22938
69;2276;22938
74;2330;22938
69;2283;22938
68;2330;22938
71;2343;22938
70;2352;22938
72;2345;22938
72;2338;22938
72;2318;22938
69;2285;22938
72;2333;22938
68;2350;22938
71;2340;22938
78;2343;22938
72;2337;22938
71;2365;22938
76;2366;22938
70;2334;22938
71;2357;22938
73;2340;22938
70;2329;22938
69;2331;22938
72;2328;22938
72;2332;22938
71;2329;22938
70;2299;22938
71;2400;22938
77;2353;22938
73;2329;22938
74;2308;22938
73;2325;22938
68;2279;22938
72;2357;22938
69;2286;22938
71;2291;22938
69;2372;22938
70;2355;22938
72;2360;22938
70;2345;22938
70;2347;22938
69;2352;22938
72;2327;22938
70;2330;22938
70;2334;22938
70;2283;22938
72;2279;22938
70;2300;22938
72;2306;22938
73;2346;22938
67;2346;22938
