67;250;22484
73;252;22484
69;252;22484
69;248;22484
71;286;22484
68;251;22484
70;248;22484
75;258;22484
85;252;22484
83;253;22484
93;247;22484
85;249;22484
88;254;22484
89;255;22484
87;248;22484
85;248;22484
89;255;22484
85;255;22484
87;250;22484
88;252;22484
85;257;22484
84;253;22484
90;249;22484
83;247;22484
86;251;22484
89;253;22484
86;255;22484
85;247;22484
90;249;22484
86;255;22484
87;257;22484
86;251;22484
88;248;22484
86;255;22484
86;254;22484
85;248;22484
84;252;22484
86;253;22484
86;251;22484
85;252;22484
87;257;22484
85;252;22484
86;254;22484
89;253;22484
86;247;22484
83;250;22484
86;258;22484
87;254;22484
83;249;22484
85;248;22484
83;252;22484
83;254;22484
85;254;22484
87;247;22484
83;256;22484
86;254;22484
84;249;22484
84;249;22484
86;251;22484
85;252;22484
