71;995;17632
65;884;17632
67;880;17632
158;881;17632
68;887;17632
67;1175;17632
64;882;17632
65;1797;17632
66;928;17632
66;877;17632
63;870;17632
64;870;17632
64;875;17632
64;874;17632
63;879;17632
65;876;17632
64;876;17632
63;874;17632
64;876;17632
64;873;17632
63;875;17632
63;878;17632
65;873;17632
63;876;17632
62;877;17632
66;878;17632
63;874;17632
67;877;17632
63;874;17632
63;874;17632
64;873;17632
63;873;17632
63;870;17632
64;871;17632
64;873;17632
62;868;17632
63;870;17632
64;872;17632
63;871;17632
64;872;17632
63;1013;17632
61;1043;17632
60;876;17632
63;872;17632
60;874;17632
64;930;17632
69;885;17632
63;870;17632
62;868;17632
62;866;17632
64;868;17632
62;920;17632
62;873;17632
63;873;17632
63;872;17632
63;876;17632
63;876;17632
63;875;17632
63;874;17632
63;875;17632
