49;1439;15233
48;1437;15233
48;1432;15233
48;1433;15233
49;1438;15233
50;1435;15233
48;1433;15233
49;1432;15233
48;1431;15233
49;1434;15233
49;1437;15233
49;1442;15233
47;1438;15233
48;1439;15233
50;1441;15233
49;1437;15233
47;1439;15233
50;1436;15233
48;1429;15233
47;1431;15233
47;1436;15233
47;1431;15233
48;1434;15233
49;1440;15233
50;1435;15233
49;1437;15233
48;1433;15233
48;1434;15233
50;1435;15233
49;1435;15233
48;1432;15233
49;1432;15233
49;1435;15233
47;1439;15233
48;1432;15233
49;1437;15233
49;1441;15233
48;1437;15233
47;1431;15233
50;1435;15233
48;1437;15233
49;1430;15233
46;1431;15233
49;1431;15233
48;1433;15233
49;1430;15233
50;1432;15233
48;1428;15233
48;1432;15233
49;1431;15233
49;1436;15233
50;1432;15233
48;1432;15233
48;1433;15233
47;1434;15233
48;1430;15233
64;1437;15233
48;1441;15233
47;1434;15233
49;1434;15233
