175;877;40519
169;879;40519
170;879;40519
168;873;40519
167;971;40519
175;872;40519
176;897;40519
170;901;40519
169;904;40519
168;903;40519
170;897;40519
170;973;40519
171;1250;40519
186;877;40519
169;873;40519
169;871;40519
178;875;40519
165;875;40519
166;877;40519
166;872;40519
168;875;40519
164;870;40519
167;869;40519
166;867;40519
174;868;40519
167;874;40519
168;867;40519
166;874;40519
167;876;40519
162;875;40519
165;876;40519
167;873;40519
166;874;40519
171;881;40519
170;877;40519
171;876;40519
171;878;40519
169;883;40519
168;876;40519
163;899;40519
164;878;40519
167;880;40519
165;873;40519
168;869;40519
169;866;40519
165;868;40519
166;869;40519
168;871;40519
170;876;40519
167;873;40519
163;877;40519
166;873;40519
164;875;40519
166;874;40519
171;875;40519
163;878;40519
170;876;40519
168;877;40519
166;876;40519
166;872;40519
