34;997;8912
29;1345;8912
30;1051;8912
32;1373;8912
30;1321;8912
30;1414;8912
29;985;8912
30;980;8912
29;968;8912
29;967;8912
28;1037;8912
30;1350;8912
28;1122;8912
29;1025;8912
28;1088;8912
29;969;8912
28;1451;8912
31;960;8912
29;952;8912
28;1330;8912
29;975;8912
29;969;8912
30;1015;8912
29;949;8912
29;1304;8912
29;973;8912
30;1029;8912
28;946;8912
28;943;8912
29;954;8912
28;947;8912
29;955;8912
29;947;8912
28;951;8912
29;950;8912
29;948;8912
29;1088;8912
28;946;8912
28;2456;8912
27;950;8912
28;1054;8912
28;949;8912
28;949;8912
30;956;8912
30;956;8912
29;954;8912
30;958;8912
30;958;8912
30;951;8912
29;950;8912
28;1611;8912
29;949;8912
29;949;8912
29;961;8912
29;946;8912
29;946;8912
29;946;8912
29;946;8912
28;946;8912
28;948;8912
