23;1348;7401
24;1359;7401
22;1350;7401
24;1354;7401
23;1779;7401
22;1351;7401
22;1350;7401
24;1345;7401
23;1366;7401
23;1363;7401
22;1359;7401
23;1361;7401
22;1369;7401
22;1362;7401
24;1362;7401
23;1356;7401
23;1348;7401
24;1351;7401
23;1346;7401
22;1352;7401
23;1348;7401
24;1346;7401
23;1355;7401
22;1354;7401
23;1360;7401
22;1473;7401
23;1357;7401
24;1359;7401
24;1355;7401
23;1356;7401
23;1355;7401
22;1353;7401
23;1353;7401
22;1355;7401
23;1343;7401
24;1354;7401
24;1356;7401
22;1353;7401
22;1355;7401
23;1360;7401
23;1355;7401
23;1357;7401
24;1361;7401
23;1353;7401
23;1357;7401
24;1358;7401
23;1364;7401
23;1359;7401
22;1345;7401
25;1348;7401
22;1362;7401
22;1358;7401
22;1359;7401
24;1357;7401
24;1356;7401
22;1367;7401
24;1356;7401
22;1348;7401
22;1354;7401
23;1347;7401
