24;1360;7692
24;1360;7692
25;1361;7692
23;1348;7692
25;1348;7692
23;1352;7692
24;1352;7692
24;1359;7692
24;1353;7692
24;1351;7692
24;1348;7692
24;1343;7692
24;1505;7692
23;1358;7692
24;1352;7692
25;1351;7692
25;1358;7692
24;1570;7692
24;1361;7692
23;1348;7692
23;1346;7692
24;1352;7692
24;1351;7692
23;1347;7692
26;1344;7692
24;1345;7692
24;1347;7692
25;1352;7692
24;1360;7692
24;1361;7692
23;1358;7692
23;1363;7692
24;1356;7692
25;1360;7692
23;1354;7692
24;1361;7692
23;1353;7692
25;1347;7692
23;1353;7692
24;1360;7692
23;1374;7692
23;1370;7692
24;1357;7692
24;1354;7692
24;1359;7692
23;1358;7692
23;1361;7692
24;1356;7692
23;1353;7692
25;1349;7692
24;1613;7692
25;1349;7692
24;1351;7692
24;1386;7692
23;1356;7692
24;1357;7692
25;1149;7692
24;1360;7692
23;1358;7692
25;1357;7692
