27;1350;8884
27;1345;8884
27;1352;8884
28;1350;8884
28;1351;8884
28;1353;8884
28;1358;8884
28;1354;8884
28;1344;8884
28;1357;8884
27;1348;8884
29;1357;8884
28;1347;8884
28;1357;8884
27;1356;8884
28;1349;8884
29;1347;8884
27;1355;8884
29;1353;8884
28;1346;8884
29;1351;8884
27;1346;8884
29;1351;8884
28;1352;8884
28;1355;8884
28;1349;8884
30;1352;8884
27;1354;8884
28;1348;8884
28;1349;8884
29;1345;8884
28;1354;8884
28;1349;8884
27;1345;8884
30;1358;8884
27;1363;8884
27;1346;8884
29;1373;8884
29;1361;8884
29;1369;8884
29;1349;8884
29;1359;8884
27;1380;8884
27;1384;8884
28;1351;8884
28;1363;8884
28;1362;8884
27;1362;8884
29;1364;8884
28;1363;8884
26;1353;8884
28;1355;8884
29;1347;8884
28;1357;8884
27;1349;8884
28;1357;8884
27;1360;8884
27;1350;8884
28;1345;8884
29;1362;8884
