72;258;22484
71;259;22484
75;265;22484
73;267;22484
71;272;22484
73;258;22484
72;258;22484
71;268;22484
72;258;22484
71;261;22484
70;260;22484
74;265;22484
74;265;22484
72;266;22484
77;259;22484
69;260;22484
71;256;22484
92;261;22484
73;266;22484
72;266;22484
75;259;22484
71;256;22484
73;260;22484
75;262;22484
70;269;22484
73;265;22484
72;256;22484
70;256;22484
73;259;22484
76;264;22484
71;267;22484
71;268;22484
73;257;22484
74;260;22484
72;261;22484
72;264;22484
70;270;22484
72;267;22484
75;257;22484
71;264;22484
70;257;22484
73;263;22484
73;266;22484
71;266;22484
74;254;22484
68;258;22484
70;259;22484
74;263;22484
70;265;22484
72;262;22484
76;257;22484
74;259;22484
72;260;22484
74;264;22484
69;262;22484
70;265;22484
73;252;22484
71;257;22484
70;260;22484
71;267;22484
