450;734;85303
448;698;85303
444;679;85303
448;702;85303
459;692;85303
457;691;85303
451;694;85303
443;704;85303
444;726;85303
450;693;85303
453;678;85303
450;701;85303
453;678;85303
452;692;85303
442;699;85303
441;699;85303
444;686;85303
446;703;85303
460;674;85303
455;689;85303
453;707;85303
453;694;85303
442;699;85303
446;697;85303
453;717;85303
461;698;85303
460;718;85303
451;684;85303
447;696;85303
441;703;85303
449;695;85303
450;691;85303
440;690;85303
459;686;85303
456;687;85303
451;691;85303
445;681;85303
439;708;85303
449;680;85303
442;690;85303
451;692;85303
464;697;85303
451;690;85303
450;689;85303
438;695;85303
445;701;85303
443;698;85303
452;692;85303
452;691;85303
459;689;85303
448;688;85303
437;702;85303
446;679;85303
442;699;85303
439;703;85303
453;669;85303
447;685;85303
455;672;85303
452;694;85303
445;698;85303
