72;1295;22494
72;1329;22494
73;1295;22494
71;1319;22494
71;1330;22494
73;1324;22494
72;1303;22494
74;1299;22494
73;1296;22494
72;1322;22494
73;1292;22494
69;1295;22494
73;1320;22494
72;1329;22494
69;1322;22494
76;1307;22494
69;1310;22494
73;1318;22494
70;1283;22494
70;1307;22494
71;1294;22494
73;1315;22494
69;1317;22494
71;1324;22494
71;1298;22494
70;1291;22494
76;1306;22494
72;1299;22494
72;1308;22494
73;1316;22494
69;1328;22494
69;1298;22494
71;1322;22494
71;1326;22494
73;1300;22494
70;1325;22494
70;1321;22494
72;1323;22494
69;1326;22494
71;1329;22494
69;1319;22494
72;1311;22494
73;1319;22494
71;1306;22494
69;1314;22494
73;1309;22494
71;1309;22494
72;1306;22494
70;1281;22494
68;1290;22494
76;1294;22494
70;1333;22494
71;1323;22494
71;1317;22494
71;1306;22494
69;1309;22494
72;1275;22494
69;1311;22494
70;1329;22494
72;1294;22494
