529;3541;98660
528;3471;98660
568;3392;98660
533;3466;98660
532;3470;98660
526;3480;98660
537;3466;98660
535;3474;98660
524;3490;98660
514;3484;98660
533;3460;98660
525;3472;98660
528;3340;98660
532;3467;98660
534;3425;98660
534;3459;98660
537;3477;98660
535;3442;98660
539;3477;98660
542;3462;98660
541;3465;98660
527;3486;98660
548;3362;98660
538;3451;98660
532;3333;98660
527;3768;98660
563;3495;98660
542;3461;98660
538;3466;98660
533;3444;98660
540;3345;98660
528;3670;98660
536;3482;98660
532;3409;98660
529;3452;98660
521;3448;98660
530;3476;98660
518;3487;98660
526;3470;98660
525;3492;98660
527;3332;98660
515;3466;98660
532;3472;98660
525;3459;98660
533;3423;98660
536;3477;98660
535;3451;98660
530;3335;98660
538;3440;98660
528;3464;98660
539;3383;98660
533;3467;98660
532;3351;98660
522;3470;98660
523;3473;98660
525;3471;98660
530;3473;98660
524;3470;98660
528;3331;98660
525;3460;98660
