689;494;138743
670;447;138743
656;437;138743
669;442;138743
666;434;138743
661;440;138743
671;442;138743
672;446;138743
824;451;138743
833;459;138743
672;446;138743
669;446;138743
672;445;138743
669;442;138743
669;442;138743
669;433;138743
668;432;138743
667;448;138743
668;433;138743
664;442;138743
673;442;138743
666;439;138743
669;445;138743
677;447;138743
994;457;138743
1164;610;138743
915;447;138743
918;456;138743
2553;471;138743
1132;499;138743
891;449;138743
739;436;138743
671;435;138743
663;443;138743
674;433;138743
668;439;138743
678;441;138743
675;433;138743
666;433;138743
665;439;138743
664;427;138743
662;443;138743
663;440;138743
665;441;138743
668;444;138743
671;443;138743
671;438;138743
667;438;138743
675;443;138743
670;442;138743
669;440;138743
662;439;138743
667;440;138743
679;439;138743
669;444;138743
662;436;138743
665;434;138743
661;438;138743
668;441;138743
659;434;138743
