4636;297;727636
4238;195;727636
4201;183;727636
4375;169;727636
4174;166;727636
4228;165;727636
4542;163;727636
4384;160;727636
4328;162;727636
4424;161;727636
4416;165;727636
4239;168;727636
4762;174;727636
5441;162;727636
4442;162;727636
4279;162;727636
4628;161;727636
4499;161;727636
4227;162;727636
4275;163;727636
4407;160;727636
4705;162;727636
4620;160;727636
4623;166;727636
4496;166;727636
4257;162;727636
4240;162;727636
4419;160;727636
4699;164;727636
4523;162;727636
4482;162;727636
4250;162;727636
4248;164;727636
4404;161;727636
4701;164;727636
4598;400;727636
4176;161;727636
4318;161;727636
4188;249;727636
4265;162;727636
4414;160;727636
4302;159;727636
4216;160;727636
4441;160;727636
4242;160;727636
4587;171;727636
4357;165;727636
4515;161;727636
4624;162;727636
4232;162;727636
4542;162;727636
4284;161;727636
4359;160;727636
4625;162;727636
4269;159;727636
4516;160;727636
4326;160;727636
4275;160;727636
4676;161;727636
4522;158;727636
