23;2;7659
24;2;7659
23;2;7659
24;2;7659
23;2;7659
23;2;7659
25;1;7659
25;1;7659
23;2;7659
24;2;7659
25;1;7659
23;2;7659
24;4;7659
23;2;7659
26;2;7659
23;2;7659
26;1;7659
24;3;7659
24;1;7659
24;2;7659
27;2;7659
26;2;7659
24;2;7659
23;2;7659
23;3;7659
25;1;7659
24;3;7659
24;4;7659
25;2;7659
24;3;7659
25;2;7659
24;1;7659
23;2;7659
23;2;7659
24;2;7659
25;2;7659
24;2;7659
23;2;7659
26;2;7659
25;1;7659
24;2;7659
24;2;7659
23;2;7659
26;2;7659
25;2;7659
23;2;7659
25;2;7659
23;1;7659
24;2;7659
25;2;7659
23;2;7659
26;2;7659
25;2;7659
23;3;7659
24;1;7659
25;3;7659
26;1;7659
25;2;7659
23;1;7659
26;2;7659
