71;11;17632
65;12;17632
67;11;17632
158;11;17632
68;11;17632
67;11;17632
64;10;17632
65;13;17632
66;12;17632
66;11;17632
63;10;17632
64;12;17632
64;11;17632
64;12;17632
63;11;17632
65;11;17632
64;11;17632
63;12;17632
64;11;17632
64;12;17632
63;11;17632
63;10;17632
65;11;17632
63;11;17632
62;11;17632
66;11;17632
63;10;17632
67;12;17632
63;12;17632
63;10;17632
64;12;17632
63;12;17632
63;11;17632
64;11;17632
64;11;17632
62;12;17632
63;11;17632
64;10;17632
63;11;17632
64;11;17632
63;11;17632
61;11;17632
60;11;17632
63;11;17632
60;11;17632
64;10;17632
69;11;17632
63;10;17632
62;11;17632
62;13;17632
64;11;17632
62;12;17632
62;11;17632
63;10;17632
63;11;17632
63;11;17632
63;11;17632
63;11;17632
63;10;17632
63;11;17632
