23;2;7401
24;1;7401
22;2;7401
24;1;7401
23;1;7401
22;2;7401
22;3;7401
24;2;7401
23;2;7401
23;2;7401
22;2;7401
23;3;7401
22;2;7401
22;2;7401
24;2;7401
23;1;7401
23;2;7401
24;2;7401
23;1;7401
22;3;7401
23;1;7401
24;2;7401
23;3;7401
22;3;7401
23;2;7401
22;2;7401
23;1;7401
24;1;7401
24;2;7401
23;3;7401
23;3;7401
22;1;7401
23;3;7401
22;2;7401
23;1;7401
24;2;7401
24;2;7401
22;2;7401
22;2;7401
23;1;7401
23;3;7401
23;2;7401
24;1;7401
23;2;7401
23;1;7401
24;1;7401
23;1;7401
23;4;7401
22;3;7401
25;1;7401
22;2;7401
22;2;7401
22;2;7401
24;2;7401
24;2;7401
22;3;7401
24;3;7401
22;2;7401
22;2;7401
23;2;7401
