49;218;15233
48;217;15233
48;217;15233
48;220;15233
49;221;15233
50;220;15233
48;223;15233
49;226;15233
48;221;15233
49;218;15233
49;213;15233
49;213;15233
47;215;15233
48;216;15233
50;215;15233
49;218;15233
47;216;15233
50;217;15233
48;217;15233
47;219;15233
47;220;15233
47;220;15233
48;225;15233
49;228;15233
50;221;15233
49;221;15233
48;218;15233
48;217;15233
50;218;15233
49;217;15233
48;213;15233
49;226;15233
49;225;15233
47;221;15233
48;217;15233
49;217;15233
49;218;15233
48;218;15233
47;219;15233
50;219;15233
48;220;15233
49;217;15233
46;217;15233
49;219;15233
48;223;15233
49;222;15233
50;225;15233
48;227;15233
48;223;15233
49;220;15233
49;217;15233
50;219;15233
48;218;15233
48;217;15233
47;217;15233
48;216;15233
64;217;15233
48;216;15233
47;214;15233
49;222;15233
